Country,Keyword,Title,URL,Date
Somalia,drought,Dowlada Jarmalka oo lacag badan u balan qaaday Soomaaliya,https://www.qaranimo.com/2017/05/01/dowlada-jarmalka-oo-lacag-badan-u-balan-qaaday-soomaaliya/,N/A
Somalia,drought,Maxkamada Ciidamada Qalabaka Sida Oo Maanta Xukun Kufulisay Raga katirsan Al - shabaab,https://www.qaranimo.com/2017/04/24/maxkamada-ciidamada-qalabaka-sida-oo-maanta-xukun-kufulisay-raga-katirsan-al-shabaab/,N/A
Somalia,drought,Turkish interior minister meets Somali counterpart – Qaranimo Online,https://www.qaranimo.com/2019/01/17/turkish-interior-minister-meets-somali-counterpart/,N/A
Somalia,drought,Floods death toll in Somalia rises to 118,https://wardheernews.com/floods-death-toll-in-somalia-rises-to-118/,N/A
Somalia,drought,Ethiopian prime minister dismisses reports of famine deaths,https://wardheernews.com/ethiopian-prime-minister-dismisses-reports-of-famine-deaths/,N/A
Somalia,drought,Somali president son reportedly testifies in Turkey as he is accused of killing motorcyclist,https://raxanreeb.com/somali-presidents-son-reportedly-testifies-in-turkey-as-he-is-accused-of-killing-motorcyclist/,N/A
Somalia,drought,Golaha Wasiirada oo isbadal ku sameeyey hogaanka ciidanka Qalabka sida iyo Maamulka G . Banaadir,https://www.qaranimo.com/2017/04/06/golaha-wasiirada-oo-isbadal-ku-sameeyey-hogaanka-ciidanka-qalabka-sida-iyo-maamulka-g-banaadir/,N/A
Somalia,drought,"FAO uses radio to help Somali farmers boost production , deal with extreme weather conditions",https://raxanreeb.com/fao-uses-radio-to-help-somali-farmers-boost-production-deal-with-extreme-weather-conditions/,N/A
Somalia,drought,Somalia president : We will defend ourselves against Ethiopia aggression,https://www.garoweonline.com/en/news/somalia/somalia-president-we-will-defend-ourselves-against-ethiopia-s-aggression,N/A
Somalia,drought,"Somalia Will Defend Itself if Ethiopia Seals  Illegal  Port Deal , President Says",https://wardheernews.com/somalia-will-defend-itself-if-ethiopia-seals-illegal-port-deal-president-says/,N/A
Somalia,drought,Turkish minister assures Somali president son will testify on deadly crash,https://wardheernews.com/turkish-minister-assures-somali-presidents-son-will-testify-on-deadly-crash/,N/A
Somalia,drought,Turkish minister says Somalia president son will return to face trial over fatal highway crash,https://wardheernews.com/turkish-minister-says-somalia-presidents-son-will-return-to-face-trial-over-fatal-highway-crash/,N/A
Somalia,drought,Somalia : Progress and Challenges Remain in State - Building Efforts,https://horseedmedia.net/somalia-progress-and-challenges-remain-in-state-building-efforts-387328,N/A
Somalia,drought,Turkish minister assures Somali president son will testify on deadly crash,https://www.garoweonline.com/en/news/somalia/turkish-minister-assures-somali-president-s-son-will-testify-on-deadly-crash,N/A
Somalia,drought,Turkey under pressure to seek return of Somalia president son involved in fatal traffic crash,https://www.garoweonline.com/en/news/somalia/turkey-under-pressure-to-seek-return-of-somalia-president-s-son-involved-in-fatal-traffic-crash,N/A
Somalia,drought,Turkey under pressure to seek return of Somalia president son involved in fatal traffic crash,https://wardheernews.com/turkey-under-pressure-to-seek-return-of-somalia-presidents-son-involved-in-fatal-traffic-crash/,N/A
Somalia,drought,Polls open in Somaliland presidential election,https://www.qaranimo.com/2017/11/13/polls-open-in-somaliland-presidential-election/,N/A
Somalia,drought,"Ethiopia : 91 % of Tigray population at risk of starvation , death : Regional president",https://www.garoweonline.com/en/world/africa/ethiopia-91-of-tigray-population-at-risk-of-starvation-death-regional-president,N/A
Somalia,drought,Baidoa IDP families on one meal a day as flood damages push food prices sky - high,https://www.qaranimo.com/2023/12/11/baidoa-idp-families-on-one-meal-a-day-as-flood-damages-push-food-prices-sky-high/,N/A
Somalia,drought,Four Ukrainians on UN helicopter captured by Al - Qaeda militants in Somalia,https://www.garoweonline.com/en/news/somalia/four-ukrainians-on-un-helicopter-captured-by-al-qaeda-militants-in-somalia,N/A
Somalia,drought,Ethiopian Activists Rally to Revoke FAO Award Given to Abiy Ahmed,https://wardheernews.com/ethiopian-activists-rally-to-revoke-fao-award-given-to-abiy-ahmed/,N/A
Somalia,drought,Key COP28 draft document says countries must show progress on adapting to climate change by 2030,https://wardheernews.com/key-cop28-draft-document-says-countries-must-show-progress-on-adapting-to-climate-change-by-2030/,N/A
Somalia,drought,Somalia Quest for Progress Unveiled Through Data,https://horseedmedia.net/somalias-quest-for-progress-unveiled-through-data-386686,N/A
Somalia,drought,Climate change campaigns : optimistic Somali journalists on a mission,https://www.qaranimo.com/2023/12/22/climate-change-campaigns-optimistic-somali-journalists-on-a-mission/,N/A
Somalia,drought,Mother agony as refugee youth exit Dadaab on migration routes – Qaranimo Online,https://www.qaranimo.com/2024/02/14/mothers-agony-as-refugee-youth-exit-dadaab-on-migration-routes/,N/A
Somalia,drought,Berdaale : Qoysas ay fatahaad iskugu dartay hanti laaan iyo barakac oo ku nool dawarsi,https://wardheernews.com/berdaale-qoysas-ay-fatahaad-iskugu-dartay-hanti-laaan-iyo-barakac-oo-ku-nool-dawarsi/,N/A
Somalia,drought,"Somaliland : Ports , protests and power projection : the Ethiopia – Somaliland deal",https://somalilandsun.com/ports-protests-and-power-projection-the-ethiopia-somaliland-deal/,N/A
Somalia,drought,What Somalis are Taking Refuge from – Qaranimo Online,https://www.qaranimo.com/2016/01/27/what-somalis-are-taking-refuge-from/,N/A
Somalia,drought,"Hunger , terrorism and the threat of war : Somalia year of crises",https://warsheekh.com/hunger-terrorism-and-the-threat-of-war-somalias-year-of-crises/,N/A
Somalia,drought,AISHA AHMED HUSSEIN : ENHANCING ACCESS TO HIGH - QUALITY EDUCATION FOR SOMALI CHILDREN,https://wardheernews.com/aisha-ahmed-hussein-enhancing-access-to-high-quality-education-for-somali-children/,N/A
Somalia,drought,Which way out for Ethiopia - Somalia impasse ? ,https://wardheernews.com/which-way-out-for-ethiopia-somalia-impasse/,N/A
Bangladesh,flooding,Northeastern Australia hit by  life - threatening  flooding,https://www.thedailystar.net/news/world/africa-rest-the-world/news/northeastern-australia-hit-life-threatening-flooding-3496991,N/A
Bangladesh,flooding,তানজানিয়ায় ভূমিধসে নিহতের সংখ্যা বেড়ে ৬৩,https://www.risingbd.com/international/news/531903,N/A
Bangladesh,flooding,Apparel exports of $27b may be lost due to climate change : study,https://www.newagebd.net/article/226586/apparel-exports-of-27b-may-be-lost-due-to-climate-change-study,N/A
Bangladesh,flooding,"নদীতে খাঁচায় মাছ চাষ বেড়েছে , মিটছে চাহিদা",https://www.banglanews24.com/agriculture/news/bd/1237657.details,N/A
Bangladesh,flooding,Kodalichhara Canal : Waste disposal raising flood risk,https://www.thedailystar.net/environment/news/kodalichhara-canal-waste-disposal-raising-flood-risk-3537396,N/A
Bangladesh,flooding,Wetlands are superheroes : How they protect people and places,https://www.dhakatribune.com/opinion/op-ed/338719/wetlands-are-superheroes-how-they-protect-people,N/A
Bangladesh,flooding,তানজানিয়ায় বন্যা ও ভূমিধসে ৪৭ জনের মৃত্যু,https://www.bd-pratidin.com/international-news/2023/12/04/945207,N/A
Bangladesh,flooding,অস্ট্রেলিয়ার কুইন্সল্যান্ডে ভয়াবহ বন্যা,https://www.dailyjanakantha.com/international/news/707494,N/A
Bangladesh,flooding,Northeastern Australia hit by  life - threatening  flooding,https://www.bssnews.net/international/163691,N/A
Bangladesh,flooding,গণহারে ছড়াচ্ছে,https://www.dailyjanakantha.com/international/news/711163,N/A
Bangladesh,flooding,Rising Sea Levels : 9 lakh may be displaced by 2050,https://www.thedailystar.net/environment/climate-change/news/rising-sea-levels-9-lakh-may-be-displaced-2050-3541631,N/A
Bangladesh,flooding,সিলেট উন্নয়নে সোচ্চার এমপি মোমেন,https://mzamin.com/news.php?news=99607,N/A
Bangladesh,flooding,ভারতের  পদ্মশ্রী  সম্মাননায় ভূষিত রেজওয়ানা চৌধুরী বন্যা,https://www.jagonews24.com/entertainment/news/918209,N/A
Bangladesh,flooding,Hundreds dead as Congo River basin submerged by generational floods,https://bdnews24.com/world/africa/izo86nhjji,N/A
Bangladesh,flooding,Rising Sea Levels : 9 lakh in south may be displaced by 2050,https://www.thedailystar.net/environment/climate-change/news/rising-sea-levels-9-lakh-south-may-be-displaced-2050-3541631,N/A
Bangladesh,flooding,Climate - induced disruptions could cost Bangladesh $700b in apparel exports by 2050,https://www.thedailystar.net/business/economy/news/climate-induced-disruptions-could-cost-bangladesh-700b-apparel-exports-2050-3554856,N/A
Bangladesh,flooding,ভারতের  পদ্মশ্রী  সম্মাননা পাচ্ছেন,https://www.banglanews24.com/entertainment/news/bd/1269952.details,N/A
Bangladesh,flooding,ব্রহ্মপুত্রে নৌকা ভাসিয়ে শান্তর নির্বাচনি প্রচারণা শুরু,https://www.dhakatimes24.com/2023/12/19/336081,N/A
Bangladesh,flooding,টানা বৃষ্টিতে অস্ট্রেলিয়ার কুইন্সল্যান্ডে ভয়াবহ বন্যা,https://www.jagonews24.com/international/news/908693,N/A
Bangladesh,flooding,Israel considers flooding Gaza tunnels with seawater : WSJ,https://www.thedailystar.net/news/world/israels-attack-gaza/news/israel-considers-flooding-gaza-tunnels-seawater-wsj-3486316,N/A
Bangladesh,flooding,"তানজানিয়ায় ভয়াবহ বন্যা ও ভূমিধস , নিহত ৪৭",https://www.banglanews24.com/international/news/bd/1236874.details,N/A
Bangladesh,flooding,ভারতের  পদ্মশ্রী  পদক পাচ্ছেন রেজওয়ানা চৌধুরী বন্যা,https://dailyinqilab.com/entertainment/others/634258,N/A
Bangladesh,flooding,"তানজানিয়ায় ভয়াবহ বন্যা ও ভূমিধস , নিহত ৪৭",https://dailyinqilab.com/international/news/621470,N/A
Bangladesh,flooding,ভোট বন্যার মাধ্যমে নৌকাকে জয়লাভ করাবেন : ,https://www.banglanews24.com/national/news/bd/1252705.details,N/A
Bangladesh,flooding,তুষারঝড় থেকে মুষলধারে বৃষ্টি চরম আবহাওয়া যুক্তরাষ্ট্রজুড়ে,https://dailyinqilab.com/national/article/631695,N/A
Bangladesh,flooding,"বাগানে বরইয়ের বাম্পার ফলন , দেড় লাখ টাকা বিক্রির আশা শিক্ষক এনামুলের",https://www.dhakatimes24.com/2024/02/16/343702,N/A
Bangladesh,flooding,শুক্রবার এনটিভিতে রুবেল আনুশের নাটক  মেঘফুল  ,https://www.ntvbd.com/entertainment/news-1330193,N/A
Bangladesh,flooding,সিলেটে নায়িকা নিপুণের শৈশবের স্মৃতি,https://www.banglanews24.com/entertainment/news/bd/1264567.details,N/A
Bangladesh,flooding,যুক্তরাষ্ট্রে শক্তিশালী ঝড় ; ৪ জনের মৃত্যু,https://www.bd-pratidin.com/international-news/2023/12/19/949746,N/A
Bangladesh,flooding,"হাওরে বাঁধ সংস্কারে  ধীরগতি , চিন্তিত কৃষক",https://bangla.bdnews24.com/samagrabangladesh/haoji15mav,N/A
Bangladesh,flooding,Report : Bangladesh loses $1bn annually from cyclone damage,https://www.dhakatribune.com/bangladesh/bangladesh-environment/339160/report-bangladesh-loses-1bn-annually-from,N/A
Bangladesh,flooding,যুক্তরাষ্ট্রে ঝড়ে ৪ জনের মৃত্যু | আন্তর্জাতিক,https://www.risingbd.com/international/news/533863,N/A
Bangladesh,flooding,"সামান্য কমতে পারে রাতের তাপমাত্রা , ৩ - ৪ মার্চ বিচ্ছিন্নভাবে বৃষ্টির সম্ভাবনা",https://bangla.thedailystar.net/environment/weather/news-563181,N/A
Bangladesh,flooding,"লিবিয়ার উপকূলে জাহাজডুবি , ৬০ জনের মৃত্যুর আশঙ্কা",https://www.risingbd.com/international/news/533560,N/A
Bangladesh,flooding,Five killed as southern India braces for Cyclone Michaung,https://bdnews24.com/neighbours/2nyfqt1gwb,N/A
Bangladesh,flooding,গাজায় সাগরের পানিতে সুরঙ্গ ভাসিয়ে দিচ্ছে,https://www.banglanews24.com/international/news/bd/1272877.details,N/A
Bangladesh,flooding,বন্যাকে সংবর্ধনা দেয়া হবে আজ,https://mzamin.com/news.php?news=96022,N/A
Bangladesh,flooding,"যমুনা ও ইছামতী এখন খেলার মাঠ | ২২ ডিসেম্বর , ২০২৩",https://www.bd-pratidin.com/last-page/2023/12/23/950846,N/A
Bangladesh,flooding,গ্র্যামিতে ইতিহাস গড়লেন টেলর সুইফট | Online Version,https://www.bd-pratidin.com/entertainment/2024/02/05/964841,N/A
Bangladesh,flooding,কুড়িগ্রামে বিজিবির শীতবস্ত্র পেলেন শতাধিক অসহায়,https://www.jagonews24.com/country/news/914500,N/A
Bangladesh,flooding,"ইন্দোনেশিয়ায় আকস্মিক বন্যায় নিহত ১ , নিখোঁজ ১১",https://www.risingbd.com/international/news/531567,N/A
Bangladesh,flooding,  পদ্মশ্রী  প্রাপ্তিতে সংগীত ঐক্যর পক্ষ থেকে রেজওয়ানা চৌধুরী বন্যাকে ফুলেল শুভেচ্ছা,https://www.ntvbd.com/entertainment/news-1355393,N/A
Bangladesh,flooding,Dam removal : Forest Department actions leave villages submerged,https://www.dhakatribune.com/bangladesh/nation/338612/dam-removal-forest-department-actions-leave,N/A
Bangladesh,flooding,  অ্যানিম্যাল  দেখে ভাষা হারিয়ে ফেলেছেন,https://www.banglanews24.com/entertainment/news/bd/1240687.details,N/A
Bangladesh,flooding,কালিয়াকৈরে শাসনের পরিবর্তে শোষণ করেছেন মোজাম্মেল হক : জাহাঙ্গীর আলম,https://www.risingbd.com/bangladesh/news/535617,N/A
Bangladesh,flooding,বন্যাকে সংগীত ঐক্যর শুভেচ্ছা,https://www.jagonews24.com/entertainment/news/920861,N/A
Bangladesh,flooding,জলবায়ু পরিবর্তন মোকাবিলায় পর্যাপ্ত তহবিল যোগানের বিকল্প নেই,https://www.risingbd.com/national/news/543165,N/A
Bangladesh,flooding,জলবায়ু পরিবর্তন মোকাবিলায় উন্নয়নশীল দেশগুলোর জন্য পর্যাপ্ত তহবিল যোগানের বিকল্প নেই : মিউনিখে পররাষ্ট্রমন্ত্রী,https://dailyinqilab.com/national/news/639341,N/A
Bangladesh,flooding,পানি ঢেলেও সুড়ঙ্গ ডোবানো যাবে না : হামাস,https://www.bd-pratidin.com/international-news/2023/12/15/948652,N/A
Bangladesh,flooding,Northeastern Australia prepares for  destructive  cyclone,https://www.bssnews.net/news-flash/162773,N/A
Bangladesh,flooding,সরিষার হলুদে ছেয়ে গেছে জমি,https://www.banglanews24.com/daily-chittagong/news/bd/1272991.details,N/A
Bangladesh,flooding,ইতিহাস গড়লেন টেইলর সুইফট,https://www.jagonews24.com/entertainment/news/920526,N/A
Bangladesh,flooding,Climate Change :  Over 130m at risk in Bangladesh  ,https://www.thedailystar.net/environment/climate-crisis/news/climate-change-over-130m-risk-bangladesh-3488981,N/A
Bangladesh,flooding,সেকালের ফেরাউন একালের ফেরাউন - ২,https://dailyinqilab.com/islam-peace-prosperity/article/625089,N/A
Bangladesh,flooding,"নাসরের হারের রাতে মেসির নামে স্লোগান , ভিন্ন জবাব ক্রিশ্চিয়ানো রোনালদোর",https://www.dhakatimes24.com/2023/12/02/333598,N/A
Bangladesh,flooding,ফিলিপাইনে ভূমিধসে নিহত বেড়ে ৬৮,https://www.jagonews24.com/international/news/922405,N/A
Bangladesh,flooding,গ্র্যামি অ্যাওয়ার্ডে টেলর সুইফটের অনন্য রেকর্ড,https://dailyinqilab.com/entertainment/others/636546,N/A
Bangladesh,flooding,কুয়াকাটা সৈকত পর্যটকদের পদচারণায় মুখরিত,https://www.risingbd.com/bangladesh/news/539768,N/A
Bangladesh,flooding,"If a dam must be built , it must be built right",https://www.thedailystar.net/opinion/editorial/news/if-dam-must-be-built-it-must-be-built-right-3554316,N/A
Bangladesh,flooding,সিলেটে শিল্পাঞ্চল গড়ে তোলার প্রতিশ্রুতি পররাষ্ট্রমন্ত্রীর,https://www.bd-pratidin.com/city/2023/12/29/952768,N/A
Bangladesh,flooding,"পদ্মশ্রী রেজওয়ানা চৌধুরী বন্যা | ২৩ ফেব্রুয়ারি , ২০২৪",https://www.bd-pratidin.com/editorial/2024/02/24/970512,N/A
Bangladesh,flooding,Dozens injured in Seychelles blast at explosives depot,https://www.bssnews.net/international/162075,N/A
Bangladesh,flooding,২০২৩ যেমন গেল সজলের | Online Version,https://www.bd-pratidin.com/entertainment/2023/12/31/953693,N/A
Bangladesh,flooding,Indonesia elections : Polls close in vote to replace Jokowi,https://www.dhakatribune.com/world/asia/339385/indonesia-elections-polls-close-in-vote-to,N/A
Bangladesh,flooding,নিউইয়র্কে আসছে শক্তিশালি ঝড়,https://www.dailyjanakantha.com/international/america/709669,N/A
Bangladesh,flooding,নিউইয়র্কে আসছে শক্তিশালি ঝড়,https://www.dailyjanakantha.com/international/news/709669,N/A
Bangladesh,flooding,ফেনীতে পোলট্রি খামারি হত্যার ঘটনায় গ্রেপ্তার ২,https://dailyinqilab.com/bangladesh/news/639610,N/A
Bangladesh,flooding,অস্ট্রেলিয়ায় তীব্র ঝড় - বজ্রপাতে নিহত ৯,https://www.bd-pratidin.com/international-news/2023/12/27/952269,N/A
Bangladesh,flooding,ফেনীতে পোলট্রি খামারি হত্যার ঘটনায় গ্রেপ্তার ২,https://www.risingbd.com/bangladesh/news/543331,N/A
Bangladesh,flooding,"China expects searing heat , more weather extremes in 2024",https://bdnews24.com/world/asia-pacific/pc8ui1jzdm,N/A
Bangladesh,flooding,সবুজের সংস্পর্শে বয়সের হার কমে : গবেষণা,https://www.bd-pratidin.com/science/2023/12/08/946435,N/A
Bangladesh,flooding,নির্বাচন সুষ্ঠু ও শান্তিপূর্ণ হবে : ,https://www.banglanews24.com/politics/news/bd/1251964.details,N/A
Bangladesh,flooding,অবশেষে উদ্ধার হলো পাটুরিয়া ঘাটের কাছে ডুবে যাওয়া ফেরি রোজনীগন্ধা,https://dailyinqilab.com/bangladesh/news/634001,N/A
Bangladesh,flooding,Apparel sector must adapt to climate crisis,https://www.thedailystar.net/opinion/editorial/news/apparel-sector-must-adapt-climate-crisis-3556356,N/A
Bangladesh,flooding,"Indonesians vote to replace President Jokowi , candidates call for clean election",https://bdnews24.com/world/south-east-asia/nnm7zx9s1x,N/A
Bangladesh,flooding,অস্ট্রেলিয়ায় প্রবল ঝড়বৃষ্টিতে নিহত ৮,https://www.dhakatimes24.com/2023/12/27/337184,N/A
Bangladesh,flooding,৮ দিন পর ডুবে যাওয়া ফেরি রজনীগন্ধা উদ্ধার,https://www.dhakatimes24.com/2024/01/25/340977,N/A
Bangladesh,flooding,লিবিয়া থেকে দেশে ফিরেছেন আরও ১৪০ বাংলাদেশি,https://dailyinqilab.com/motropolis/news/625549,N/A
Bangladesh,flooding,ছুটিতে পর্যটকে মুখরিত সাগরকন্যা,https://www.jagonews24.com/country/news/908238,N/A
Bangladesh,flooding,পূর্ব অস্ট্রেলিয়ায় প্রবল ঝড়বৃষ্টিতে নিহত আট,https://dailyinqilab.com/international/news/626924,N/A
Bangladesh,flooding,আজও স্বীকৃতি পাননি শ্যামনগরের ২৮ শহীদের,https://www.banglanews24.com/national/news/bd/1244326.details,N/A
Bangladesh,flooding,বছরের আলোচিত দুই সিনেমার নায়ক সজল,https://www.dailyjanakantha.com/entertainment/drama/708603,N/A
Bangladesh,flooding,বছরের আলোচিত দুই সিনেমার নায়ক সজল,https://www.dailyjanakantha.com/entertainment/news/708603,N/A
Bangladesh,flooding,পর্যটক মুখর কুয়াকাটা | Online Version,https://www.bd-pratidin.com/country/2024/02/16/968229,N/A
Bangladesh,flooding,জাপানে ভূমিকম্পে নিহতের সংখ্যা বেড়ে ৭৮,https://www.risingbd.com/international/news/536322,N/A
Bangladesh,flooding,"  পদ্মশ্রী  পাচ্ছেন রেজওয়ানা চৌধুরী বন্যা | ২৬ জানুয়ারি , ২০২৪",https://www.bd-pratidin.com/first-page/2024/01/27/961829,N/A
Bangladesh,flooding,সরে দাঁড়ালেন জাপার আরও পাঁচ প্রার্থী,https://dailyinqilab.com/national/news/628835,N/A
Bangladesh,flooding,অস্ট্রেলিয়ার পূর্বাঞ্চলে ঝড়ের আঘাতে নিহত ৭,https://www.ntvbd.com/world/news-1335181,N/A
Bangladesh,flooding,মাস্টারদা সূর্যসেনের ফাঁসি দিবস আজ,https://www.banglanews24.com/daily-chittagong/news/bd/1261948.details,N/A
Bangladesh,flooding,Why the truth about weather disasters matters,https://www.dhakatribune.com/world/340028/why-the-truth-about-weather-disasters-matters,N/A
Bangladesh,flooding,ঢালিউডের  মহানায়ক  মান্নাকে হারানোর ১৬ বছর,https://www.dhakatimes24.com/2024/02/17/343795,N/A
Bangladesh,flooding,"একযুগেও সংস্কার হয়নি তালতলীর খোট্টার চর সেতু , দুর্ভোগ চরমে",https://www.dhakatimes24.com/2023/12/31/337751,N/A
Bangladesh,flooding,সন্ধ্যা নামতেই জ্বলে উঠল লাখো মোমবাতি,https://www.ntvbd.com/bangladesh/news-1362945,N/A
Bangladesh,flooding,জলবায়ু ঝুঁকি মোকাবিলায় তহবিলের যথাযথ,https://www.banglanews24.com/national/news/bd/1270714.details,N/A
Bangladesh,flooding,Ten dead as rains hit south India,https://www.newagebd.net/article/220734/ten-dead-as-rains-hit-south-india,N/A
Bangladesh,flooding,"BHP profit dives after hits from nickel , Brazil mine disaster",https://www.bssnews.net/business/174512,N/A
Bangladesh,flooding,"ছোট যমুনার মাটি টেন্ডারে বিক্রি , হুমকিতে ফসলি জমি",https://www.dhakatimes24.com/2024/02/24/344648,N/A
Bangladesh,flooding,"হাজারো পর্যটকে মুখরিত কুয়াকাটা , উচ্ছ্বসিত ব্যবসায়ীরা",https://www.risingbd.com/bangladesh/news/541996,N/A
Bangladesh,flooding,"  সংঘাতের ধাক্কা  পাহাড়ের পর্যটনে , ঘুরে দাঁড়ানোর আশা",https://bangla.bdnews24.com/samagrabangladesh/fumeo8clqg,N/A
Bangladesh,flooding,আলোয় ফেরানোর ভাসমান স্কুল এখন ডাঙ্গায়,https://bangla.bdnews24.com/samagrabangladesh/9qsvgl3at8,N/A
Bangladesh,cyclone,ঘূর্ণিঝড় ও তার সংকেত,https://dailyinqilab.com/editorial/article/637946,N/A
Bangladesh,cyclone,সাতক্ষীরা সীমান্তে নদী থেকে বিএসএফ সদস্যের মরদেহ উদ্ধার,https://www.bd-pratidin.com/country/2024/02/23/970377,N/A
Bangladesh,cyclone,"দেশের তাপমাত্রা উঠতে পারে ৪০ ডিগ্রি পর্যন্ত , ঘূর্ণিঝড়ের আশঙ্কা",https://www.bd-pratidin.com/national/2024/02/17/968509,N/A
Bangladesh,cyclone,ঘূর্ণিঝড় আছড়ে পড়ার আগেই চেন্নাইয়ে ৮ জনের মৃত্যু,https://www.jagonews24.com/international/news/905723,N/A
Bangladesh,cyclone,ঘূর্ণিঝড়ের সম্ভাবনার কথা জানালো আবহাওয়া অধিদপ্তর,https://mzamin.com/news.php?news=98216,N/A
Bangladesh,cyclone,Banglalink wins Best Sustainability Award,https://www.dhakatribune.com/business/332810/banglalink-wins-best-sustainability-award,N/A
Bangladesh,cyclone,ঘূর্ণিঝড়  মিগজাউম : রাজধানীসহ বিভিন্ন স্থানে গুঁড়ি গুঁড়ি বৃষ্টি,https://dailyinqilab.com/bangladesh/news/621702,N/A
Bangladesh,cyclone,ভারতে আজ আঘাত হানতে পারে ঘূর্ণিঝড়  মিগজাউম  ,https://www.bd-pratidin.com/international-news/2023/12/05/945481,N/A
Bangladesh,cyclone,অস্ট্রেলিয়ায় ঘূর্ণিঝড়ে হাজারো মানুষ বিদ্যুৎহীন,https://dailyinqilab.com/international/news/634261,N/A
Bangladesh,cyclone,"অস্ট্রেলিয়ার দিকে ধেয়ে আসছে ঘূর্ণিঝড়  কিরিলি , স্কুল বন্ধ - ফ্লাইট বাতিল",https://www.dhakatimes24.com/2024/01/25/340988,N/A
Bangladesh,cyclone,আরও উত্তরপশ্চিম দিকে অগ্রসর হয়েছে ঘূর্ণিঝড় মিগজাউম,https://www.bd-pratidin.com/national/2023/12/04/945167,N/A
Bangladesh,cyclone,গভীর নিম্নচাপটি ঘূর্ণিঝড়ে রূপ নেওয়ার আশঙ্কা,https://www.dhakatimes24.com/2023/12/02/333621,N/A
Bangladesh,cyclone,আরও উত্তরপশ্চিম দিকে অগ্রসর হয়েছে ঘূর্ণিঝড় মিগজাউম,https://mzamin.com/news.php?news=86627,N/A
Bangladesh,cyclone,"এপ্রিলের মধ্যে ঘূর্ণিঝড় , তাপমাত্রা হতে পারে",https://www.banglanews24.com/climate-nature/news/bd/1283539.details,N/A
Bangladesh,cyclone,ঘূর্ণিঝড় মিগজাউম : সমুদ্রবন্দরে সতর্ক সংকেত বাড়লো,https://www.risingbd.com/national/news/531552,N/A
Bangladesh,cyclone,Remaining one step ahead of cyclones,https://www.dhakatribune.com/opinion/editorial/332755/remaining-one-step-ahead-of-cyclones,N/A
Bangladesh,cyclone,"ঘূর্ণিঝড় মিগজাউমে তলিয়ে গেছে চেন্নাই বিমানবন্দর , ফ্লাইট বাতিল",https://www.dhakatimes24.com/2023/12/04/333862,N/A
Bangladesh,cyclone,"ঘূর্ণিঝড় মিগজাউমের প্রভাব পড়বে না দেশে , আঘাত হানবে ভারতে",https://www.dhakatimes24.com/2023/12/05/333967,N/A
Bangladesh,cyclone,মাগুরায় ঘূর্ণিঝড় ও বৃষ্টির কারণে ১৫ ভাগ জমির,https://www.banglanews24.com/national/news/bd/1244143.details,N/A
Bangladesh,cyclone,"ঘূর্ণিঝড় মিগজাউম : চেন্নাইয়ে ৮ জনের মৃত্যু , বিমানবন্দর বন্ধ",https://www.risingbd.com/international/news/531868,N/A
Bangladesh,cyclone,বরিশাল অঞ্চলে আমন আবাদ লক্ষ্য অতিক্রম করলেও ৬৫ ভাগ ধানের বেশীর ভাগই মাটিতে লুটিয়ে,https://dailyinqilab.com/bangladesh/news/623240,N/A
Bangladesh,cyclone,ঘূর্ণিঝড়ের ভারত উপকূল অতিক্রম,https://dailyinqilab.com/national/article/621660,N/A
Bangladesh,cyclone,বরিশালে সূর্যের দেখা মেলেনি : গুঁড়ি গুঁড়ি বৃষ্টিতে জনজীবন ব্যাহত,https://www.bd-pratidin.com/country/2023/12/07/946170,N/A
Bangladesh,cyclone,"আসছে ঘূর্ণিঝড় মিগজাউম , গতিবেগ ঘণ্টায় ৬২ কি . মি",https://www.dailyjanakantha.com/weather/news/706007,N/A
Bangladesh,cyclone,"বঙ্গোপসাগরে ঘূর্ণিঝড়  মিগজাউম , সমুদ্রবন্দরে সতর্ক সংকেত বাড়ল",https://www.ntvbd.com/bangladesh/news-1323413,N/A
Bangladesh,cyclone,"ঘূর্ণিঝড় মিগজাউম লঘুচাপে পরিণত , রাত থেকে বৃষ্টি",https://www.ntvbd.com/bangladesh/news-1325373,N/A
Bangladesh,cyclone,"আছড়ে পড়ল ঘূর্ণিঝড় মিগজাউম , তীব্র বৃষ্টিতে ৯",https://www.banglanews24.com/international/news/bd/1237846.details,N/A
Bangladesh,cyclone,সাড়ে ৮ লাখ হেক্টরের ৬৫ ভাগ আমন এখনো মাঠে শীতাকালীন সবজী আবাদও বার বার পিছিয়ে যাচ্ছে,https://dailyinqilab.com/bangladesh/news/622228,N/A
Bangladesh,cyclone,"যশোরে মুষলধারে বৃষ্টি , বেনাপোল বন্দরে পণ্য উঠানামা ব্যাহত",https://www.jagonews24.com/country/news/906476,N/A
Bangladesh,cyclone,ঘূর্ণিঝড় মিগজাউম : ভারতীয় উপকূলে আঘাত হানতে পারে আজ,https://www.ntvbd.com/bangladesh/news-1324421,N/A
Bangladesh,cyclone,ঘূর্ণিঝড়  মিগজাউমের  প্রভাবে ৩ দিন বৃষ্টি,https://www.banglanews24.com/climate-nature/news/bd/1237381.details,N/A
Bangladesh,cyclone,একাধিক প্রকৃতিক বিপর্যয় অতিক্রম করে বরিশালে রেকর্ড ২৩ লাখ টন আমন চাল ঘরে তুললেন কৃষিযোদ্ধাগন,https://dailyinqilab.com/bangladesh/news/634674,N/A
